9.856316992763996154e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.505458010085478406e+02,0.000000000000000000e+00,0.000000000000000000e+00
-8.426248600719992510e+01,8.785191851618058081e+02,0.000000000000000000e+00
4.355611563086920341e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.188705570957211194e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.247460814488400729e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.870187960486215388e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.526428081979202034e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.492598061342039273e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.591043055008119609e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.497622649445969500e+02,-6.624247723495544733e+02,1.529929020162898269e+04
-8.501642743718799693e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.363850099088520437e+03,0.000000000000000000e+00
-1.363565359406600010e+03,0.000000000000000000e+00,0.000000000000000000e+00
-6.614581832652074809e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.345248793963040271e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.337430489432119884e+03,0.000000000000000000e+00,0.000000000000000000e+00
-3.124637619018244095e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.305169733600999507e+03
-1.249553850532279967e+03,0.000000000000000000e+00,0.000000000000000000e+00
-1.179932048300902807e+03,-1.291113786250280100e+03,0.000000000000000000e+00
-1.290113780660879684e+03,0.000000000000000000e+00,-1.234313794924443755e+03
-2.002913442438875791e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.457109976334159910e+03,-1.457109976334159910e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.155568069027840011e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.647814223164704163e+04,0.000000000000000000e+00,0.000000000000000000e+00
-1.608190329621078672e+04,0.000000000000000000e+00,0.000000000000000000e+00
-1.637970014091548001e+04,0.000000000000000000e+00,0.000000000000000000e+00
-1.665691168801487947e+04,-1.665691168801487947e+04,0.000000000000000000e+00
-1.622145868799865457e+04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.125626355353540021e+04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.583117498027300462e+04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.692196527843724107e+04,-1.692196527843724107e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.409545929780840197e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.744918858237919721e+03,-1.744918858237919721e+03,0.000000000000000000e+00
4.137578007736272525e+02,-4.338880140644038875e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.378251739842718962e+03,-2.758497707884684132e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.223627602267224283e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.931859588235999763e+04,0.000000000000000000e+00,0.000000000000000000e+00
5.592538096273213159e+04,0.000000000000000000e+00,0.000000000000000000e+00
5.603089327173311904e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.669994759665376478e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.312678238316399302e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.563162379890181001e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.514321147281616140e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.488523998628576010e+04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.412097992910677249e+02,1.062781953820685032e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.593926072998035852e+04,0.000000000000000000e+00,0.000000000000000000e+00
-1.595329157282507913e+04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.586336910458584134e+04,0.000000000000000000e+00,0.000000000000000000e+00
-1.382932315705453038e+04,-1.619543842716491781e+04,0.000000000000000000e+00
-1.568882203924759597e+04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.606648568875532510e+04,0.000000000000000000e+00
-1.614012677888116195e+04,-1.614012677888116195e+04,-1.613265530877584933e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.956797493729599182e+02,-5.956797493729599182e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.030197620855335572e+02,0.000000000000000000e+00,0.000000000000000000e+00
-9.408894590323998841e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.451780967344916462e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.562702353769130070e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.008601165589199695e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.589610957300535119e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.234654465968799741e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.081775208584359461e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.134727181755160927e+04,0.000000000000000000e+00,0.000000000000000000e+00
6.480589100597440847e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.256064721576760348e+03
1.182315484867127816e+04,0.000000000000000000e+00,0.000000000000000000e+00
6.356122622375585706e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.766052593096069904e+04
7.878913696706985320e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.242864468856553140e+04,0.000000000000000000e+00
6.818219783114023812e+03,0.000000000000000000e+00,0.000000000000000000e+00
